,Time Period,File Start Date,Total Time Difference (Minutes),Datetime
935,18:00 - 19:00,2022-06-07,12.0,2022-06-07 18:00:00
36,07:00 - 08:00,2022-06-08,1.55,2022-06-08 07:00:00
431,15:00 - 16:00,2022-06-08,38.13333333333333,2022-06-08 15:00:00
557,16:00 - 17:00,2022-06-08,168.73333333333332,2022-06-08 16:00:00
759,17:00 - 18:00,2022-06-08,188.28333333333333,2022-06-08 17:00:00
936,18:00 - 19:00,2022-06-08,72.83333333333334,2022-06-08 18:00:00
37,07:00 - 08:00,2022-06-09,33.88333333333333,2022-06-09 07:00:00
145,08:00 - 09:00,2022-06-09,90.18333333333334,2022-06-09 08:00:00
432,15:00 - 16:00,2022-06-09,13.516666666666667,2022-06-09 15:00:00
558,16:00 - 17:00,2022-06-09,94.78333333333333,2022-06-09 16:00:00
760,17:00 - 18:00,2022-06-09,150.76666666666668,2022-06-09 17:00:00
937,18:00 - 19:00,2022-06-09,54.833333333333336,2022-06-09 18:00:00
1034,19:00 - 20:00,2022-06-09,7.066666666666666,2022-06-09 19:00:00
341,13:00 - 14:00,2022-06-10,10.116666666666667,2022-06-10 13:00:00
378,14:00 - 15:00,2022-06-10,26.066666666666666,2022-06-10 14:00:00
433,15:00 - 16:00,2022-06-10,46.56666666666666,2022-06-10 15:00:00
559,16:00 - 17:00,2022-06-10,107.41666666666667,2022-06-10 16:00:00
761,17:00 - 18:00,2022-06-10,102.76666666666667,2022-06-10 17:00:00
938,18:00 - 19:00,2022-06-10,29.733333333333334,2022-06-10 18:00:00
38,07:00 - 08:00,2022-06-13,12.15,2022-06-13 07:00:00
560,16:00 - 17:00,2022-06-13,11.05,2022-06-13 16:00:00
762,17:00 - 18:00,2022-06-13,41.083333333333336,2022-06-13 17:00:00
39,07:00 - 08:00,2022-06-14,35.86666666666667,2022-06-14 07:00:00
146,08:00 - 09:00,2022-06-14,105.56666666666666,2022-06-14 08:00:00
243,09:00 - 10:00,2022-06-14,8.0,2022-06-14 09:00:00
561,16:00 - 17:00,2022-06-14,34.11666666666667,2022-06-14 16:00:00
763,17:00 - 18:00,2022-06-14,102.93333333333334,2022-06-14 17:00:00
939,18:00 - 19:00,2022-06-14,6.516666666666667,2022-06-14 18:00:00
434,15:00 - 16:00,2022-06-15,11.033333333333333,2022-06-15 15:00:00
562,16:00 - 17:00,2022-06-15,66.18333333333334,2022-06-15 16:00:00
764,17:00 - 18:00,2022-06-15,104.8,2022-06-15 17:00:00
940,18:00 - 19:00,2022-06-15,48.56666666666666,2022-06-15 18:00:00
40,07:00 - 08:00,2022-06-16,26.416666666666664,2022-06-16 07:00:00
147,08:00 - 09:00,2022-06-16,123.0,2022-06-16 08:00:00
244,09:00 - 10:00,2022-06-16,12.633333333333335,2022-06-16 09:00:00
325,12:00 - 13:00,2022-06-16,17.633333333333336,2022-06-16 12:00:00
435,15:00 - 16:00,2022-06-16,3.066666666666667,2022-06-16 15:00:00
563,16:00 - 17:00,2022-06-16,83.33333333333333,2022-06-16 16:00:00
765,17:00 - 18:00,2022-06-16,166.3,2022-06-16 17:00:00
941,18:00 - 19:00,2022-06-16,48.38333333333333,2022-06-16 18:00:00
342,13:00 - 14:00,2022-06-17,5.533333333333333,2022-06-17 13:00:00
436,15:00 - 16:00,2022-06-17,14.633333333333333,2022-06-17 15:00:00
564,16:00 - 17:00,2022-06-17,74.16666666666667,2022-06-17 16:00:00
766,17:00 - 18:00,2022-06-17,85.13333333333333,2022-06-17 17:00:00
942,18:00 - 19:00,2022-06-17,43.6,2022-06-17 18:00:00
437,15:00 - 16:00,2022-06-20,1.5333333333333334,2022-06-20 15:00:00
565,16:00 - 17:00,2022-06-20,32.15,2022-06-20 16:00:00
767,17:00 - 18:00,2022-06-20,70.36666666666666,2022-06-20 17:00:00
41,07:00 - 08:00,2022-06-21,28.916666666666668,2022-06-21 07:00:00
148,08:00 - 09:00,2022-06-21,29.333333333333332,2022-06-21 08:00:00
566,16:00 - 17:00,2022-06-21,59.583333333333336,2022-06-21 16:00:00
768,17:00 - 18:00,2022-06-21,93.2,2022-06-21 17:00:00
943,18:00 - 19:00,2022-06-21,1.55,2022-06-21 18:00:00
2,06:00 - 07:00,2022-06-22,23.75,2022-06-22 06:00:00
42,07:00 - 08:00,2022-06-22,230.48333333333332,2022-06-22 07:00:00
149,08:00 - 09:00,2022-06-22,233.26666666666665,2022-06-22 08:00:00
245,09:00 - 10:00,2022-06-22,82.63333333333334,2022-06-22 09:00:00
438,15:00 - 16:00,2022-06-22,21.06666666666667,2022-06-22 15:00:00
769,17:00 - 18:00,2022-06-22,37.06666666666666,2022-06-22 17:00:00
43,07:00 - 08:00,2022-06-23,13.683333333333334,2022-06-23 07:00:00
150,08:00 - 09:00,2022-06-23,71.23333333333333,2022-06-23 08:00:00
246,09:00 - 10:00,2022-06-23,11.566666666666666,2022-06-23 09:00:00
567,16:00 - 17:00,2022-06-23,121.86666666666667,2022-06-23 16:00:00
770,17:00 - 18:00,2022-06-23,160.38333333333333,2022-06-23 17:00:00
944,18:00 - 19:00,2022-06-23,55.36666666666666,2022-06-23 18:00:00
343,13:00 - 14:00,2022-06-24,18.083333333333336,2022-06-24 13:00:00
379,14:00 - 15:00,2022-06-24,26.166666666666668,2022-06-24 14:00:00
439,15:00 - 16:00,2022-06-24,41.233333333333334,2022-06-24 15:00:00
568,16:00 - 17:00,2022-06-24,32.3,2022-06-24 16:00:00
771,17:00 - 18:00,2022-06-24,9.616666666666667,2022-06-24 17:00:00
344,13:00 - 14:00,2022-06-25,2.566666666666667,2022-06-25 13:00:00
44,07:00 - 08:00,2022-06-27,10.583333333333334,2022-06-27 07:00:00
345,13:00 - 14:00,2022-06-27,15.516666666666667,2022-06-27 13:00:00
380,14:00 - 15:00,2022-06-27,78.6,2022-06-27 14:00:00
440,15:00 - 16:00,2022-06-27,150.5,2022-06-27 15:00:00
569,16:00 - 17:00,2022-06-27,157.38333333333333,2022-06-27 16:00:00
772,17:00 - 18:00,2022-06-27,121.60000000000001,2022-06-27 17:00:00
945,18:00 - 19:00,2022-06-27,50.9,2022-06-27 18:00:00
45,07:00 - 08:00,2022-06-28,34.75,2022-06-28 07:00:00
151,08:00 - 09:00,2022-06-28,105.45,2022-06-28 08:00:00
247,09:00 - 10:00,2022-06-28,34.03333333333333,2022-06-28 09:00:00
346,13:00 - 14:00,2022-06-28,20.233333333333334,2022-06-28 13:00:00
570,16:00 - 17:00,2022-06-28,26.616666666666667,2022-06-28 16:00:00
773,17:00 - 18:00,2022-06-28,97.56666666666666,2022-06-28 17:00:00
946,18:00 - 19:00,2022-06-28,17.716666666666665,2022-06-28 18:00:00
571,16:00 - 17:00,2022-06-29,38.78333333333333,2022-06-29 16:00:00
774,17:00 - 18:00,2022-06-29,40.85,2022-06-29 17:00:00
46,07:00 - 08:00,2022-06-30,14.15,2022-06-30 07:00:00
152,08:00 - 09:00,2022-06-30,70.8,2022-06-30 08:00:00
248,09:00 - 10:00,2022-06-30,53.25,2022-06-30 09:00:00
572,16:00 - 17:00,2022-06-30,48.5,2022-06-30 16:00:00
775,17:00 - 18:00,2022-06-30,73.7,2022-06-30 17:00:00
947,18:00 - 19:00,2022-06-30,15.566666666666666,2022-06-30 18:00:00
47,07:00 - 08:00,2022-07-01,30.916666666666664,2022-07-01 07:00:00
153,08:00 - 09:00,2022-07-01,20.216666666666665,2022-07-01 08:00:00
326,12:00 - 13:00,2022-07-01,18.116666666666667,2022-07-01 12:00:00
347,13:00 - 14:00,2022-07-01,47.78333333333333,2022-07-01 13:00:00
381,14:00 - 15:00,2022-07-01,71.0,2022-07-01 14:00:00
441,15:00 - 16:00,2022-07-01,116.01666666666667,2022-07-01 15:00:00
573,16:00 - 17:00,2022-07-01,101.33333333333333,2022-07-01 16:00:00
776,17:00 - 18:00,2022-07-01,73.71666666666667,2022-07-01 17:00:00
574,16:00 - 17:00,2022-07-04,31.733333333333334,2022-07-04 16:00:00
777,17:00 - 18:00,2022-07-04,18.0,2022-07-04 17:00:00
48,07:00 - 08:00,2022-07-05,20.35,2022-07-05 07:00:00
154,08:00 - 09:00,2022-07-05,88.55000000000001,2022-07-05 08:00:00
249,09:00 - 10:00,2022-07-05,51.95,2022-07-05 09:00:00
442,15:00 - 16:00,2022-07-05,3.0833333333333335,2022-07-05 15:00:00
575,16:00 - 17:00,2022-07-05,152.13333333333335,2022-07-05 16:00:00
778,17:00 - 18:00,2022-07-05,208.95,2022-07-05 17:00:00
948,18:00 - 19:00,2022-07-05,77.28333333333333,2022-07-05 18:00:00
155,08:00 - 09:00,2022-07-06,38.11666666666667,2022-07-06 08:00:00
250,09:00 - 10:00,2022-07-06,99.11666666666666,2022-07-06 09:00:00
298,10:00 - 11:00,2022-07-06,66.98333333333333,2022-07-06 10:00:00
314,11:00 - 12:00,2022-07-06,59.983333333333334,2022-07-06 11:00:00
327,12:00 - 13:00,2022-07-06,0.08333333333333333,2022-07-06 12:00:00
576,16:00 - 17:00,2022-07-06,42.86666666666667,2022-07-06 16:00:00
779,17:00 - 18:00,2022-07-06,66.83333333333333,2022-07-06 17:00:00
49,07:00 - 08:00,2022-07-07,18.85,2022-07-07 07:00:00
156,08:00 - 09:00,2022-07-07,28.916666666666664,2022-07-07 08:00:00
577,16:00 - 17:00,2022-07-07,33.233333333333334,2022-07-07 16:00:00
780,17:00 - 18:00,2022-07-07,125.2,2022-07-07 17:00:00
949,18:00 - 19:00,2022-07-07,35.13333333333333,2022-07-07 18:00:00
315,11:00 - 12:00,2022-07-08,1.55,2022-07-08 11:00:00
328,12:00 - 13:00,2022-07-08,17.533333333333335,2022-07-08 12:00:00
348,13:00 - 14:00,2022-07-08,28.0,2022-07-08 13:00:00
382,14:00 - 15:00,2022-07-08,15.149999999999999,2022-07-08 14:00:00
443,15:00 - 16:00,2022-07-08,35.666666666666664,2022-07-08 15:00:00
578,16:00 - 17:00,2022-07-08,19.766666666666666,2022-07-08 16:00:00
781,17:00 - 18:00,2022-07-08,4.533333333333333,2022-07-08 17:00:00
349,13:00 - 14:00,2022-07-11,2.55,2022-07-11 13:00:00
383,14:00 - 15:00,2022-07-11,59.983333333333334,2022-07-11 14:00:00
444,15:00 - 16:00,2022-07-11,59.983333333333334,2022-07-11 15:00:00
579,16:00 - 17:00,2022-07-11,87.5,2022-07-11 16:00:00
782,17:00 - 18:00,2022-07-11,100.56666666666666,2022-07-11 17:00:00
950,18:00 - 19:00,2022-07-11,10.783333333333333,2022-07-11 18:00:00
50,07:00 - 08:00,2022-07-12,17.216666666666665,2022-07-12 07:00:00
157,08:00 - 09:00,2022-07-12,1.5666666666666667,2022-07-12 08:00:00
580,16:00 - 17:00,2022-07-12,15.233333333333333,2022-07-12 16:00:00
783,17:00 - 18:00,2022-07-12,31.4,2022-07-12 17:00:00
350,13:00 - 14:00,2022-07-13,38.55,2022-07-13 13:00:00
384,14:00 - 15:00,2022-07-13,17.0,2022-07-13 14:00:00
581,16:00 - 17:00,2022-07-13,44.099999999999994,2022-07-13 16:00:00
784,17:00 - 18:00,2022-07-13,59.28333333333333,2022-07-13 17:00:00
51,07:00 - 08:00,2022-07-14,33.5,2022-07-14 07:00:00
158,08:00 - 09:00,2022-07-14,76.63333333333334,2022-07-14 08:00:00
251,09:00 - 10:00,2022-07-14,3.5833333333333335,2022-07-14 09:00:00
582,16:00 - 17:00,2022-07-14,29.366666666666667,2022-07-14 16:00:00
785,17:00 - 18:00,2022-07-14,65.86666666666667,2022-07-14 17:00:00
951,18:00 - 19:00,2022-07-14,12.6,2022-07-14 18:00:00
299,10:00 - 11:00,2022-07-15,11.116666666666667,2022-07-15 10:00:00
316,11:00 - 12:00,2022-07-15,6.55,2022-07-15 11:00:00
445,15:00 - 16:00,2022-07-15,5.15,2022-07-15 15:00:00
583,16:00 - 17:00,2022-07-15,33.516666666666666,2022-07-15 16:00:00
786,17:00 - 18:00,2022-07-15,73.6,2022-07-15 17:00:00
952,18:00 - 19:00,2022-07-15,54.11666666666667,2022-07-15 18:00:00
317,11:00 - 12:00,2022-07-18,7.133333333333333,2022-07-18 11:00:00
329,12:00 - 13:00,2022-07-19,3.55,2022-07-19 12:00:00
351,13:00 - 14:00,2022-07-19,24.983333333333334,2022-07-19 13:00:00
787,17:00 - 18:00,2022-07-20,2.5833333333333335,2022-07-20 17:00:00
446,15:00 - 16:00,2022-07-21,4.533333333333333,2022-07-21 15:00:00
584,16:00 - 17:00,2022-07-21,15.716666666666667,2022-07-21 16:00:00
788,17:00 - 18:00,2022-07-21,84.41666666666666,2022-07-21 17:00:00
953,18:00 - 19:00,2022-07-21,8.0,2022-07-21 18:00:00
447,15:00 - 16:00,2022-07-22,11.083333333333334,2022-07-22 15:00:00
585,16:00 - 17:00,2022-07-22,23.283333333333335,2022-07-22 16:00:00
586,16:00 - 17:00,2022-07-26,8.966666666666667,2022-07-26 16:00:00
789,17:00 - 18:00,2022-07-26,52.46666666666667,2022-07-26 17:00:00
954,18:00 - 19:00,2022-07-26,16.53333333333333,2022-07-26 18:00:00
790,17:00 - 18:00,2022-07-27,3.5,2022-07-27 17:00:00
352,13:00 - 14:00,2022-07-29,73.58333333333333,2022-07-29 13:00:00
385,14:00 - 15:00,2022-07-29,80.88333333333333,2022-07-29 14:00:00
448,15:00 - 16:00,2022-07-29,26.333333333333336,2022-07-29 15:00:00
587,16:00 - 17:00,2022-07-29,1.0,2022-07-29 16:00:00
588,16:00 - 17:00,2022-08-01,11.5,2022-08-01 16:00:00
791,17:00 - 18:00,2022-08-01,37.0,2022-08-01 17:00:00
589,16:00 - 17:00,2022-08-03,21.5,2022-08-03 16:00:00
792,17:00 - 18:00,2022-08-03,34.45,2022-08-03 17:00:00
793,17:00 - 18:00,2022-08-05,2.5,2022-08-05 17:00:00
955,18:00 - 19:00,2022-08-05,66.03333333333333,2022-08-05 18:00:00
1035,19:00 - 20:00,2022-08-05,38.68333333333334,2022-08-05 19:00:00
449,15:00 - 16:00,2022-08-12,49.56666666666667,2022-08-12 15:00:00
590,16:00 - 17:00,2022-08-12,83.46666666666667,2022-08-12 16:00:00
450,15:00 - 16:00,2022-08-18,20.066666666666666,2022-08-18 15:00:00
591,16:00 - 17:00,2022-08-18,2.716666666666667,2022-08-18 16:00:00
794,17:00 - 18:00,2022-08-23,19.03333333333333,2022-08-23 17:00:00
795,17:00 - 18:00,2022-08-24,11.033333333333333,2022-08-24 17:00:00
592,16:00 - 17:00,2022-08-25,1.5166666666666666,2022-08-25 16:00:00
796,17:00 - 18:00,2022-08-25,9.016666666666666,2022-08-25 17:00:00
330,12:00 - 13:00,2022-08-26,47.06666666666666,2022-08-26 12:00:00
353,13:00 - 14:00,2022-08-26,79.01666666666667,2022-08-26 13:00:00
386,14:00 - 15:00,2022-08-26,25.116666666666667,2022-08-26 14:00:00
451,15:00 - 16:00,2022-08-26,35.61666666666667,2022-08-26 15:00:00
797,17:00 - 18:00,2022-08-26,8.016666666666666,2022-08-26 17:00:00
798,17:00 - 18:00,2022-08-29,2.4833333333333334,2022-08-29 17:00:00
52,07:00 - 08:00,2022-08-30,6.55,2022-08-30 07:00:00
159,08:00 - 09:00,2022-08-30,103.41666666666667,2022-08-30 08:00:00
252,09:00 - 10:00,2022-08-30,32.68333333333334,2022-08-30 09:00:00
452,15:00 - 16:00,2022-08-30,4.483333333333333,2022-08-30 15:00:00
593,16:00 - 17:00,2022-08-30,81.46666666666667,2022-08-30 16:00:00
799,17:00 - 18:00,2022-08-30,145.0,2022-08-30 17:00:00
956,18:00 - 19:00,2022-08-30,63.03333333333333,2022-08-30 18:00:00
594,16:00 - 17:00,2022-08-31,31.2,2022-08-31 16:00:00
800,17:00 - 18:00,2022-08-31,58.25,2022-08-31 17:00:00
957,18:00 - 19:00,2022-08-31,22.116666666666667,2022-08-31 18:00:00
160,08:00 - 09:00,2022-09-01,28.933333333333334,2022-09-01 08:00:00
595,16:00 - 17:00,2022-09-01,74.18333333333334,2022-09-01 16:00:00
801,17:00 - 18:00,2022-09-01,78.15,2022-09-01 17:00:00
958,18:00 - 19:00,2022-09-01,73.43333333333334,2022-09-01 18:00:00
387,14:00 - 15:00,2022-09-02,0.5166666666666667,2022-09-02 14:00:00
453,15:00 - 16:00,2022-09-02,10.133333333333333,2022-09-02 15:00:00
596,16:00 - 17:00,2022-09-02,9.133333333333333,2022-09-02 16:00:00
802,17:00 - 18:00,2022-09-02,21.183333333333334,2022-09-02 17:00:00
959,18:00 - 19:00,2022-09-02,4.0,2022-09-02 18:00:00
161,08:00 - 09:00,2022-09-05,37.85,2022-09-05 08:00:00
597,16:00 - 17:00,2022-09-05,15.533333333333333,2022-09-05 16:00:00
803,17:00 - 18:00,2022-09-05,103.73333333333333,2022-09-05 17:00:00
960,18:00 - 19:00,2022-09-05,5.533333333333333,2022-09-05 18:00:00
53,07:00 - 08:00,2022-09-06,22.233333333333334,2022-09-06 07:00:00
162,08:00 - 09:00,2022-09-06,136.31666666666666,2022-09-06 08:00:00
253,09:00 - 10:00,2022-09-06,41.76666666666667,2022-09-06 09:00:00
598,16:00 - 17:00,2022-09-06,58.36666666666667,2022-09-06 16:00:00
804,17:00 - 18:00,2022-09-06,147.93333333333334,2022-09-06 17:00:00
961,18:00 - 19:00,2022-09-06,16.05,2022-09-06 18:00:00
54,07:00 - 08:00,2022-09-07,7.066666666666666,2022-09-07 07:00:00
163,08:00 - 09:00,2022-09-07,5.533333333333333,2022-09-07 08:00:00
354,13:00 - 14:00,2022-09-07,1.5333333333333334,2022-09-07 13:00:00
599,16:00 - 17:00,2022-09-07,36.65,2022-09-07 16:00:00
805,17:00 - 18:00,2022-09-07,85.73333333333333,2022-09-07 17:00:00
962,18:00 - 19:00,2022-09-07,11.0,2022-09-07 18:00:00
55,07:00 - 08:00,2022-09-08,94.66666666666667,2022-09-08 07:00:00
164,08:00 - 09:00,2022-09-08,216.0,2022-09-08 08:00:00
254,09:00 - 10:00,2022-09-08,164.38333333333333,2022-09-08 09:00:00
300,10:00 - 11:00,2022-09-08,55.13333333333333,2022-09-08 10:00:00
388,14:00 - 15:00,2022-09-08,4.516666666666667,2022-09-08 14:00:00
454,15:00 - 16:00,2022-09-08,61.4,2022-09-08 15:00:00
600,16:00 - 17:00,2022-09-08,47.85,2022-09-08 16:00:00
806,17:00 - 18:00,2022-09-08,148.83333333333334,2022-09-08 17:00:00
963,18:00 - 19:00,2022-09-08,21.583333333333332,2022-09-08 18:00:00
355,13:00 - 14:00,2022-09-09,7.533333333333333,2022-09-09 13:00:00
389,14:00 - 15:00,2022-09-09,69.36666666666666,2022-09-09 14:00:00
455,15:00 - 16:00,2022-09-09,83.08333333333334,2022-09-09 15:00:00
601,16:00 - 17:00,2022-09-09,49.81666666666666,2022-09-09 16:00:00
807,17:00 - 18:00,2022-09-09,123.4,2022-09-09 17:00:00
964,18:00 - 19:00,2022-09-09,85.18333333333334,2022-09-09 18:00:00
56,07:00 - 08:00,2022-09-12,3.566666666666667,2022-09-12 07:00:00
165,08:00 - 09:00,2022-09-12,35.833333333333336,2022-09-12 08:00:00
602,16:00 - 17:00,2022-09-12,60.666666666666664,2022-09-12 16:00:00
808,17:00 - 18:00,2022-09-12,137.8,2022-09-12 17:00:00
965,18:00 - 19:00,2022-09-12,40.7,2022-09-12 18:00:00
57,07:00 - 08:00,2022-09-13,26.566666666666666,2022-09-13 07:00:00
166,08:00 - 09:00,2022-09-13,104.11666666666667,2022-09-13 08:00:00
255,09:00 - 10:00,2022-09-13,1.0,2022-09-13 09:00:00
603,16:00 - 17:00,2022-09-13,36.11666666666667,2022-09-13 16:00:00
809,17:00 - 18:00,2022-09-13,113.01666666666667,2022-09-13 17:00:00
966,18:00 - 19:00,2022-09-13,16.016666666666666,2022-09-13 18:00:00
58,07:00 - 08:00,2022-09-14,32.71666666666667,2022-09-14 07:00:00
167,08:00 - 09:00,2022-09-14,73.61666666666667,2022-09-14 08:00:00
331,12:00 - 13:00,2022-09-14,5.65,2022-09-14 12:00:00
604,16:00 - 17:00,2022-09-14,33.63333333333333,2022-09-14 16:00:00
810,17:00 - 18:00,2022-09-14,78.9,2022-09-14 17:00:00
967,18:00 - 19:00,2022-09-14,12.583333333333334,2022-09-14 18:00:00
168,08:00 - 09:00,2022-09-15,3.1166666666666667,2022-09-15 08:00:00
605,16:00 - 17:00,2022-09-15,80.81666666666666,2022-09-15 16:00:00
811,17:00 - 18:00,2022-09-15,225.7,2022-09-15 17:00:00
968,18:00 - 19:00,2022-09-15,44.333333333333336,2022-09-15 18:00:00
169,08:00 - 09:00,2022-09-16,10.533333333333333,2022-09-16 08:00:00
356,13:00 - 14:00,2022-09-16,15.116666666666667,2022-09-16 13:00:00
390,14:00 - 15:00,2022-09-16,40.8,2022-09-16 14:00:00
456,15:00 - 16:00,2022-09-16,96.76666666666667,2022-09-16 15:00:00
606,16:00 - 17:00,2022-09-16,132.4,2022-09-16 16:00:00
812,17:00 - 18:00,2022-09-16,97.1,2022-09-16 17:00:00
969,18:00 - 19:00,2022-09-16,48.1,2022-09-16 18:00:00
59,07:00 - 08:00,2022-09-19,19.133333333333333,2022-09-19 07:00:00
170,08:00 - 09:00,2022-09-19,10.033333333333333,2022-09-19 08:00:00
607,16:00 - 17:00,2022-09-19,44.63333333333333,2022-09-19 16:00:00
813,17:00 - 18:00,2022-09-19,96.11666666666667,2022-09-19 17:00:00
970,18:00 - 19:00,2022-09-19,27.6,2022-09-19 18:00:00
60,07:00 - 08:00,2022-09-20,20.650000000000002,2022-09-20 07:00:00
171,08:00 - 09:00,2022-09-20,38.68333333333333,2022-09-20 08:00:00
608,16:00 - 17:00,2022-09-20,41.15,2022-09-20 16:00:00
814,17:00 - 18:00,2022-09-20,148.51666666666665,2022-09-20 17:00:00
971,18:00 - 19:00,2022-09-20,18.233333333333334,2022-09-20 18:00:00
61,07:00 - 08:00,2022-09-21,4.133333333333334,2022-09-21 07:00:00
172,08:00 - 09:00,2022-09-21,19.516666666666666,2022-09-21 08:00:00
256,09:00 - 10:00,2022-09-21,0.05,2022-09-21 09:00:00
609,16:00 - 17:00,2022-09-21,57.16666666666667,2022-09-21 16:00:00
815,17:00 - 18:00,2022-09-21,98.61666666666666,2022-09-21 17:00:00
972,18:00 - 19:00,2022-09-21,4.516666666666667,2022-09-21 18:00:00
62,07:00 - 08:00,2022-09-22,27.8,2022-09-22 07:00:00
173,08:00 - 09:00,2022-09-22,145.33333333333334,2022-09-22 08:00:00
257,09:00 - 10:00,2022-09-22,49.166666666666664,2022-09-22 09:00:00
318,11:00 - 12:00,2022-09-22,5.1,2022-09-22 11:00:00
610,16:00 - 17:00,2022-09-22,64.8,2022-09-22 16:00:00
816,17:00 - 18:00,2022-09-22,178.43333333333334,2022-09-22 17:00:00
973,18:00 - 19:00,2022-09-22,63.96666666666667,2022-09-22 18:00:00
457,15:00 - 16:00,2022-09-23,32.11666666666667,2022-09-23 15:00:00
611,16:00 - 17:00,2022-09-23,90.68333333333334,2022-09-23 16:00:00
817,17:00 - 18:00,2022-09-23,122.13333333333333,2022-09-23 17:00:00
974,18:00 - 19:00,2022-09-23,67.23333333333333,2022-09-23 18:00:00
1036,19:00 - 20:00,2022-09-23,8.566666666666666,2022-09-23 19:00:00
357,13:00 - 14:00,2022-09-24,47.53333333333333,2022-09-24 13:00:00
391,14:00 - 15:00,2022-09-24,59.983333333333334,2022-09-24 14:00:00
458,15:00 - 16:00,2022-09-24,59.983333333333334,2022-09-24 15:00:00
612,16:00 - 17:00,2022-09-24,64.6,2022-09-24 16:00:00
63,07:00 - 08:00,2022-09-26,79.18333333333334,2022-09-26 07:00:00
174,08:00 - 09:00,2022-09-26,166.86666666666667,2022-09-26 08:00:00
258,09:00 - 10:00,2022-09-26,112.58333333333333,2022-09-26 09:00:00
613,16:00 - 17:00,2022-09-26,49.483333333333334,2022-09-26 16:00:00
818,17:00 - 18:00,2022-09-26,105.43333333333334,2022-09-26 17:00:00
975,18:00 - 19:00,2022-09-26,17.083333333333332,2022-09-26 18:00:00
64,07:00 - 08:00,2022-09-27,36.7,2022-09-27 07:00:00
175,08:00 - 09:00,2022-09-27,132.95,2022-09-27 08:00:00
614,16:00 - 17:00,2022-09-27,56.916666666666664,2022-09-27 16:00:00
819,17:00 - 18:00,2022-09-27,122.11666666666666,2022-09-27 17:00:00
976,18:00 - 19:00,2022-09-27,55.81666666666666,2022-09-27 18:00:00
65,07:00 - 08:00,2022-09-28,0.55,2022-09-28 07:00:00
176,08:00 - 09:00,2022-09-28,6.733333333333333,2022-09-28 08:00:00
459,15:00 - 16:00,2022-09-28,2.533333333333333,2022-09-28 15:00:00
615,16:00 - 17:00,2022-09-28,107.81666666666666,2022-09-28 16:00:00
820,17:00 - 18:00,2022-09-28,146.73333333333332,2022-09-28 17:00:00
977,18:00 - 19:00,2022-09-28,75.45,2022-09-28 18:00:00
1037,19:00 - 20:00,2022-09-28,1.0333333333333334,2022-09-28 19:00:00
66,07:00 - 08:00,2022-09-29,48.8,2022-09-29 07:00:00
177,08:00 - 09:00,2022-09-29,171.65,2022-09-29 08:00:00
259,09:00 - 10:00,2022-09-29,74.01666666666667,2022-09-29 09:00:00
616,16:00 - 17:00,2022-09-29,47.76666666666667,2022-09-29 16:00:00
821,17:00 - 18:00,2022-09-29,149.18333333333334,2022-09-29 17:00:00
978,18:00 - 19:00,2022-09-29,14.183333333333334,2022-09-29 18:00:00
460,15:00 - 16:00,2022-09-30,59.516666666666666,2022-09-30 15:00:00
617,16:00 - 17:00,2022-09-30,123.78333333333333,2022-09-30 16:00:00
822,17:00 - 18:00,2022-09-30,143.86666666666667,2022-09-30 17:00:00
979,18:00 - 19:00,2022-09-30,71.21666666666667,2022-09-30 18:00:00
1038,19:00 - 20:00,2022-09-30,14.183333333333334,2022-09-30 19:00:00
67,07:00 - 08:00,2022-10-03,42.61666666666667,2022-10-03 07:00:00
178,08:00 - 09:00,2022-10-03,101.76666666666667,2022-10-03 08:00:00
618,16:00 - 17:00,2022-10-03,45.81666666666667,2022-10-03 16:00:00
823,17:00 - 18:00,2022-10-03,93.25,2022-10-03 17:00:00
980,18:00 - 19:00,2022-10-03,3.033333333333333,2022-10-03 18:00:00
68,07:00 - 08:00,2022-10-04,49.4,2022-10-04 07:00:00
179,08:00 - 09:00,2022-10-04,112.98333333333333,2022-10-04 08:00:00
260,09:00 - 10:00,2022-10-04,9.683333333333334,2022-10-04 09:00:00
619,16:00 - 17:00,2022-10-04,84.08333333333333,2022-10-04 16:00:00
824,17:00 - 18:00,2022-10-04,106.05,2022-10-04 17:00:00
981,18:00 - 19:00,2022-10-04,23.133333333333333,2022-10-04 18:00:00
180,08:00 - 09:00,2022-10-05,12.483333333333334,2022-10-05 08:00:00
620,16:00 - 17:00,2022-10-05,71.81666666666666,2022-10-05 16:00:00
825,17:00 - 18:00,2022-10-05,66.06666666666666,2022-10-05 17:00:00
69,07:00 - 08:00,2022-10-06,59.15,2022-10-06 07:00:00
181,08:00 - 09:00,2022-10-06,181.06666666666666,2022-10-06 08:00:00
261,09:00 - 10:00,2022-10-06,43.333333333333336,2022-10-06 09:00:00
301,10:00 - 11:00,2022-10-06,45.61666666666667,2022-10-06 10:00:00
392,14:00 - 15:00,2022-10-06,37.56666666666667,2022-10-06 14:00:00
621,16:00 - 17:00,2022-10-06,72.26666666666667,2022-10-06 16:00:00
826,17:00 - 18:00,2022-10-06,138.08333333333334,2022-10-06 17:00:00
982,18:00 - 19:00,2022-10-06,68.48333333333333,2022-10-06 18:00:00
393,14:00 - 15:00,2022-10-07,17.616666666666667,2022-10-07 14:00:00
461,15:00 - 16:00,2022-10-07,45.583333333333336,2022-10-07 15:00:00
622,16:00 - 17:00,2022-10-07,84.56666666666666,2022-10-07 16:00:00
